+-------+----------+--------------------+----------------+------------+---------+----------+---------+---------+
| Epoch | Training | Discriminator Loss | Generator Loss | D_Accuracy |  D_fpR  | D_Recall |  A_fpR  |  U_fpR  |
|  191  |   DISC   |      0.63228       |   109.78296    |  0.50000   | 1.00000 | 1.00000  | 0.31765 | 0.30118 |
|  192  |   DISC   |      0.63275       |   109.78296    |  0.50000   | 1.00000 | 1.00000  | 0.34353 | 0.30824 |
|  193  |   DISC   |      0.63249       |   109.78296    |  0.50000   | 1.00000 | 1.00000  | 0.30353 | 0.35059 |
|  194  |   DISC   |      0.63129       |   109.78296    |  0.50000   | 1.00000 | 1.00000  | 0.32941 | 0.31059 |
|  195  |   DISC   |      0.63111       |   109.78296    |  0.50000   | 1.00000 | 1.00000  | 0.28941 | 0.35529 |
|  196  |   DISC   |      0.63145       |   109.78296    |  0.50000   | 1.00000 | 1.00000  | 0.31059 | 0.32941 |
|  197  |   DISC   |      0.63161       |   109.78296    |  0.50000   | 1.00000 | 1.00000  | 0.31529 | 0.29882 |
|  198  |   DISC   |      0.62754       |   109.78296    |  0.50000   | 1.00000 | 1.00000  | 0.36471 | 0.32706 |
|  199  |   DISC   |      0.62662       |   109.78296    |  0.50000   | 1.00000 | 1.00000  | 0.32941 | 0.33176 |
|  200  |   DISC   |      0.62838       |   109.78296    |  0.50000   | 1.00000 | 1.00000  | 0.35059 | 0.34118 |
|  201  |   DISC   |      0.62679       |   109.78296    |  0.50000   | 1.00000 | 1.00000  | 0.29176 | 0.35294 |
|  202  |   DISC   |      0.62707       |   109.78296    |  0.50000   | 1.00000 | 1.00000  | 0.30118 | 0.34118 |
|  203  |   DISC   |      0.62717       |   109.78296    |  0.50000   | 1.00000 | 1.00000  | 0.31529 | 0.29647 |
|  204  |   DISC   |      0.62626       |   109.78296    |  0.50000   | 1.00000 | 1.00000  | 0.30588 | 0.29176 |
|  205  |   DISC   |      0.62723       |   109.78296    |  0.50000   | 1.00000 | 1.00000  | 0.33176 | 0.31529 |
|  206  |   DISC   |      0.62484       |   109.78296    |  0.50000   | 1.00000 | 1.00000  | 0.31529 | 0.35765 |
|  207  |   DISC   |      0.62488       |   109.78296    |  0.50000   | 1.00000 | 1.00000  | 0.28706 | 0.31529 |
|  208  |   DISC   |      0.62550       |   109.78296    |  0.50000   | 1.00000 | 1.00000  | 0.37882 | 0.28471 |
|  209  |   DISC   |      0.62399       |   109.78296    |  0.50000   | 1.00000 | 1.00000  | 0.29882 | 0.34824 |
|  210  |   DISC   |      0.62432       |   109.78296    |  0.50000   | 1.00000 | 1.00000  | 0.30118 | 0.28941 |
|  211  |   DISC   |      0.62369       |   109.78296    |  0.50000   | 1.00000 | 1.00000  | 0.32000 | 0.36000 |
|  212  |   DISC   |      0.62281       |   109.78296    |  0.50000   | 1.00000 | 1.00000  | 0.28941 | 0.34824 |
|  213  |   DISC   |      0.62256       |   109.78296    |  0.50000   | 1.00000 | 1.00000  | 0.29647 | 0.34118 |
|  214  |   DISC   |      0.62202       |   109.78296    |  0.50000   | 1.00000 | 1.00000  | 0.32941 | 0.32706 |
|  215  |   DISC   |      0.61995       |   109.78296    |  0.50000   | 1.00000 | 1.00000  | 0.32471 | 0.29176 |
|  216  |   DISC   |      0.62107       |   109.78296    |  0.50000   | 1.00000 | 1.00000  | 0.32471 | 0.32471 |
|  217  |   DISC   |      0.62242       |   109.78296    |  0.50000   | 1.00000 | 1.00000  | 0.34588 | 0.29176 |
|  218  |   DISC   |      0.61976       |   109.78296    |  0.50000   | 1.00000 | 1.00000  | 0.31765 | 0.36706 |
|  219  |   DISC   |      0.61975       |   109.78296    |  0.50000   | 1.00000 | 1.00000  | 0.32471 | 0.31529 |
|  220  |   DISC   |      0.61941       |   109.78296    |  0.50000   | 1.00000 | 1.00000  | 0.28471 | 0.30824 |
|  221  |   DISC   |      0.61701       |   109.78296    |  0.50000   | 1.00000 | 1.00000  | 0.31059 | 0.36000 |
