Epoch,Training,Discriminator Loss,Generator Loss,D_Accuracy,D_fpR,D_Recall,A_fpR,U_fpR
197,DISC,0.53993,112.35869,0.58768,0.44912,0.62447,0.36816,0.31592
198,DISC,0.53727,112.35869,0.58821,0.44917,0.62559,0.30846,0.31095
199,DISC,0.53397,112.35869,0.58886,0.44900,0.62671,0.35075,0.31343
200,DISC,0.53800,112.35869,0.58946,0.44891,0.62783,0.34328,0.30597
201,DISC,0.53619,112.35869,0.59013,0.44868,0.62895,0.27612,0.37562
202,DISC,0.53651,112.35869,0.59080,0.44848,0.63007,0.30846,0.35323
203,DISC,0.53474,112.35869,0.59144,0.44831,0.63120,0.37562,0.37065
204,DISC,0.53595,112.35869,0.59201,0.44830,0.63232,0.32836,0.34328
205,DISC,0.53096,112.35869,0.59269,0.44806,0.63344,0.26617,0.37065
206,DISC,0.52979,112.35869,0.59329,0.44800,0.63457,0.31841,0.30846
207,DISC,0.52915,112.35869,0.59389,0.44793,0.63570,0.31095,0.31095
208,DISC,0.52604,112.35869,0.59450,0.44782,0.63682,0.34080,0.36567
209,DISC,0.52533,112.35869,0.59508,0.44779,0.63796,0.33085,0.32338
210,DISC,0.52677,112.35869,0.59568,0.44773,0.63909,0.30846,0.30846
211,DISC,0.52725,112.35869,0.59642,0.44739,0.64023,0.32338,0.31841
212,DISC,0.52575,112.35869,0.59704,0.44729,0.64137,0.34577,0.39055
213,DISC,0.52549,112.35869,0.59759,0.44734,0.64252,0.35572,0.33333
214,DISC,0.52593,112.35869,0.59830,0.44707,0.64367,0.32338,0.34826
215,DISC,0.52240,112.35869,0.59892,0.44699,0.64483,0.32090,0.31343
216,DISC,0.52143,112.35869,0.59951,0.44698,0.64599,0.34080,0.32587
217,DISC,0.51918,112.35869,0.60015,0.44685,0.64715,0.30348,0.37811
218,DISC,0.51972,112.35869,0.60081,0.44669,0.64831,0.32836,0.32090
219,DISC,0.51697,112.35869,0.60139,0.44669,0.64948,0.28607,0.33582
220,DISC,0.51566,112.35869,0.60220,0.44626,0.65065,0.32338,0.31592
221,DISC,0.51566,112.35869,0.60268,0.44646,0.65182,0.34577,0.38308
222,DISC,0.51666,112.35869,0.60343,0.44614,0.65299,0.34577,0.32587
223,DISC,0.51511,112.35869,0.60410,0.44596,0.65417,0.32587,0.31592
224,DISC,0.51115,112.35869,0.60471,0.44593,0.65534,0.31592,0.34577
225,DISC,0.51132,112.35869,0.60545,0.44562,0.65653,0.32836,0.32587
226,DISC,0.50931,112.35869,0.60594,0.44583,0.65771,0.31592,0.32090
