Epoch,Training,Discriminator Loss,Generator Loss,D_Accuracy,D_fpR,D_Recall,A_fpR,U_fpR
229,DISC,0.60989,40.08981,0.53838,0.92323,1.00000,0.28889,0.30505
230,DISC,0.60917,40.08981,0.54040,0.91919,1.00000,0.29091,0.32525
231,DISC,0.60982,40.08981,0.55354,0.89293,1.00000,0.33131,0.35152
232,DISC,0.60767,40.08981,0.56566,0.86869,1.00000,0.36768,0.33535
233,DISC,0.60743,40.08981,0.58081,0.83838,1.00000,0.38384,0.35152
234,DISC,0.60805,40.08981,0.59293,0.81414,1.00000,0.34141,0.29697
235,DISC,0.60718,40.08981,0.61313,0.77374,1.00000,0.34141,0.33535
236,DISC,0.60638,40.08981,0.62424,0.75152,1.00000,0.33333,0.28889
237,DISC,0.60544,40.08981,0.63535,0.72929,1.00000,0.36162,0.30101
238,DISC,0.60717,40.08981,0.65253,0.69495,1.00000,0.34747,0.32929
239,DISC,0.60511,40.08981,0.66768,0.66465,1.00000,0.33737,0.29899
240,DISC,0.60472,40.08981,0.69192,0.61616,1.00000,0.33131,0.36768
241,DISC,0.60334,40.08981,0.70808,0.58384,1.00000,0.34545,0.34343
242,DISC,0.60254,40.08981,0.73131,0.53737,1.00000,0.35758,0.36162
243,DISC,0.60554,40.08981,0.76263,0.47475,1.00000,0.33939,0.33131
244,DISC,0.60314,40.08981,0.74242,0.51515,1.00000,0.35354,0.31717
245,DISC,0.60059,40.08981,0.76061,0.47879,1.00000,0.31111,0.30707
246,DISC,0.60291,40.08981,0.78081,0.43838,1.00000,0.35354,0.34141
247,DISC,0.60109,40.08981,0.79394,0.41212,1.00000,0.37172,0.31717
248,DISC,0.60336,40.08981,0.83131,0.33737,1.00000,0.34747,0.32929
249,DISC,0.60012,40.08981,0.83838,0.32323,1.00000,0.34545,0.35354
250,DISC,0.59878,40.08981,0.84343,0.31313,1.00000,0.30909,0.35152
251,DISC,0.59822,40.08981,0.86465,0.27071,1.00000,0.35556,0.31515
252,GEN,0.59822,40.43977,0.85152,0.29697,1.00000,0.33131,0.34141
253,GEN,0.59822,37.46189,0.85455,0.29091,1.00000,0.32727,0.32525
254,GEN,0.59822,36.26397,0.86162,0.27677,1.00000,0.36768,0.29293
255,GEN,0.59822,35.82026,0.86364,0.27273,1.00000,0.33131,0.34747
256,GEN,0.59822,35.74963,0.86970,0.26061,1.00000,0.31515,0.34141
257,GEN,0.59822,38.29826,0.85657,0.28687,1.00000,0.34141,0.31111
258,GEN,0.59822,35.58739,0.84949,0.30101,1.00000,0.31515,0.34949
259,GEN,0.59822,38.18877,0.85455,0.29091,1.00000,0.38384,0.32525
260,GEN,0.59822,37.60138,0.82929,0.34141,1.00000,0.34747,0.32929
261,GEN,0.59822,35.10390,0.81414,0.37172,1.00000,0.31919,0.31313
262,GEN,0.59822,36.35026,0.81616,0.36768,1.00000,0.35354,0.33535
263,GEN,0.59822,34.35246,0.80303,0.39394,1.00000,0.28889,0.32929
264,GEN,0.59822,36.66858,0.81515,0.36970,1.00000,0.38182,0.33131
265,GEN,0.59822,34.96475,0.80606,0.38788,1.00000,0.31919,0.33131
266,GEN,0.59822,35.28340,0.79495,0.41010,1.00000,0.33737,0.32727
267,GEN,0.59822,34.46637,0.78485,0.43030,1.00000,0.37980,0.32323
268,GEN,0.59822,32.30363,0.79192,0.41616,1.00000,0.36970,0.31313
